Project,BugId,Effectiveness,AP,RR,Keyword
Birt,354788,1.0,1.0,1.0,visibl work properli page page break master page visibl data type gener page
Birt,350763,1.0,0.5909091,1.0,sort hint data overwritten sqb design session
Birt,299248,1.0,1.0,1.0,switch xml sourc loos select menu pack outlin
Birt,340767,710.0,0.0010132574,0.0014084507,gener report
Birt,283491,1.0,0.3699902,1.0,access miss advanc bidi set
Birt,336767,1.0,0.64285713,1.0,paramet public init url report url report report public report request request file url init prop init url report file file paramet request report file file request file ftp
Birt,333860,1.0,1.0,1.0,document extens add latest
Birt,331333,2.0,0.25026983,0.5,identifi tabl cell export inherit tabl margin properti properti cell tabl abstract word writer class tabl cell
Birt,330326,6.0,0.16666667,0.16666667,excel
Birt,330873,1.0,0.3451459,1.0,oda framework oda extens run enhanc call support run applic
Birt,328221,1.0,0.2547492,1.0,pre compil method run error sourc method includ error open
Birt,324546,1.0,1.0,1.0,data set gener dynam paramet select fine evalu
Birt,288223,18.0,0.055555556,0.055555556,select tabl view
Birt,315745,175.0,0.0057142857,0.0057142857,messag layout
Birt,324070,5.0,0.2,0.2,data set
Birt,322347,5.0,0.05682519,0.2,data set
Birt,322512,2.0,0.5,0.5,data set editor identifi set
Birt,322346,5.0,0.2,0.2,data set
Birt,307321,1.0,0.33748516,1.0,page end event page page updat updat
Birt,314645,1.0,0.33698407,1.0,datasourc thread safe pass data input build build id birt runtim pass xml data multi thread occur pass app context method ctx map org report xml xml put birt report data oda stream boolean task set map log occur stackstrac reproduc reproduc till show warn occur pars
Birt,321540,1.0,1.0,1.0,extend sqb extend sql includ custom sql queri sql queri
Birt,321474,6.0,0.16666667,0.16666667,data set
Birt,320462,237.0,0.004219409,0.004219409,data set page
Birt,319963,86.0,0.014904862,0.011627907,refactor data set page data set editor page
Birt,319902,3.0,0.07747261,0.33333334,oda framework
Birt,319351,4.0,0.0700083,0.25,data set
Birt,313646,1.0,1.0,1.0,svg chart pattern color background firefox svg color background id step svg pattern color preview result work
Birt,318835,70.0,0.014285714,0.014285714,data set page data set editor
Birt,313297,74.0,0.013513514,0.013513514,data set data preview
Birt,318062,1.0,0.5714286,1.0,overflow css constant css overflow hidden buf append
Birt,317397,95.0,0.010526316,0.010526316,pdf
Birt,314233,1.0,1.0,1.0,line gantt chart
Birt,314612,7.0,0.14285715,0.14285715,radar chart view tabl
Birt,317267,1.0,1.0,1.0,gantt chart
Birt,312531,1.0,0.314817,1.0,run svg interact
Birt,316695,27.0,0.037037037,0.037037037,data set data set page
Birt,313459,1.0,0.50268096,1.0,imag report width height set set imag imag set
Birt,315366,1.0,0.31464696,1.0,curv line transpar
Birt,316674,1.0,1.0,1.0,refactor data set editor page
Birt,316568,51.0,0.019607844,0.019607844,data set page data set editor
Birt,315170,84.0,0.01504329,0.011904762,refactor data set editor page data set page
Birt,315181,63.0,0.012887003,0.015873017,border mess
Birt,315315,497.0,0.0010060362,0.0020120724,start
Birt,314375,1.0,0.50090826,1.0,birt void throw birt void birt birt string platform factori factori factori platform factori factori extens factori factori report design report oda oda data filelist dataset encodinglist run render context hash set context context pdf set byte set set destroi platform org eclips set eclips model oda data set main org eclips birt model filelist eclips model command org eclips birt model element set birt birt birt impl main main
Birt,307327,48.0,0.012077796,0.020833334,bidi compon posit problem report
Birt,315008,96.0,0.010416667,0.010416667,font size
Birt,315050,1.0,1.0,1.0,autom imag size file xl
Birt,315035,5.0,0.2,0.2,cell
Birt,313882,42.0,0.023268398,0.023809524,pdf page
Birt,314190,1.0,1.0,1.0,scatter chart line chart palett
Birt,292641,1.0,0.20597394,1.0,export pdf text clip left margin
Birt,314088,8.0,0.039846044,0.125,height
Birt,314631,1.0,1.0,1.0,cann paramet constant step creat report scalar paramet default birt date setup project default paramet engin creat design design paramat creat paramet hash result result result todai result
Birt,314123,6.0,0.16666667,0.16666667,tvt tct format number format number format number displai displai reassign categori inbox
Birt,314634,97.0,0.009203222,0.010309278,data set editor page data set
Birt,314117,1.0,0.5,1.0,col tag preview
Birt,314203,1.0,1.0,1.0,round number
Birt,312761,1.0,0.43866205,1.0,seri label posit
Birt,314218,1.0,1.0,1.0,creat joint descript npe block creat joint set paramet data tabl select classicmodel joint set paramet successfulli npe data
Birt,314207,1.0,1.0,1.0,result content page
Birt,314198,6.0,0.16666667,0.16666667,chart data
Birt,314199,1.0,1.0,1.0,creat seri creat chart birt chart text nativ text transfer birt data text drop listen drop listen dnd widget event tabl event event tabl widget widget widget widget send widget send event widget widget motion drop target dnd drop target drop iter nativ chart impl birt processor reflect deleg report menu event run run applic launcher starter accessor impl
Birt,313472,111.0,0.009009009,0.009009009,data click
Birt,314200,1.0,1.0,1.0,overwrit script datasourc descript thrown cancel script build reproduc open report open script open dialog click button expect
Birt,313465,6.0,0.16666667,0.16666667,page margin pdf
Birt,314099,294.0,0.0034013605,0.0034013605,html
Birt,313466,49.0,0.015495086,0.020408163,layout crosstab
Birt,287790,1.0,0.5010173,1.0,report unaccept report birt run java java base action soapengin impl java method org simpl simpl org http post birt servlet manag java equinox java intern java org mortbai jetti servlet holder servlet mortbai jetti servlet handl servlet handler org servlet handler handl handler org jetti handl handler java handler wrapper handl handler wrapper org mortbai jetti server java request java org http connect request content connect org org jetti http parser parser jetti connect handl connect java org mortbai nio select end point select channel end point mortbai thread thread thread queu pool eclips birt data engin data unaccept express column unaccept express total olap express defn bind olap birt data impl queri prepar ad nest aggreg prepar prepar java engin queri view birt cube prepar cube oper cube birt engin cube prepar cube cube birt engin queri view cube init cube java org data olap impl queri cube java org eclips engin dte cube result cube org eclips data dte engin cube data engin java eclips engin dte data execut abstract eclips executor manag execut manag java caus org eclips core data column eclips birt engin util olap express util full level aggreg olap express org birt data engin olap util defn bind
Birt,312750,1.0,1.0,1.0,add column area total chart correctli
Birt,313868,6.0,0.16666667,0.16666667,set pattern color
Birt,314070,1.0,1.0,1.0,set bubbl chart
Birt,221310,1.0,0.21982448,1.0,text align page footer autotext unwant pdf html
Birt,311676,76.0,0.013157895,0.013157895,chart
Birt,310958,2.0,0.13222769,0.5,data set result
Birt,306665,12.0,0.042026382,0.083333336,data test daili
Birt,313835,1.0,1.0,1.0,embed imag click embed imag step embed imag click embed outlin cast embed birt design report design imag decor flag imag decor design imag decor decor imag decor report decor imag birt report design view birt design view view imag tree label imag label label updat label abstract runner abstract abstract abstract tree widget widget call widget nativ event reflect nativ launcher
Birt,313647,1.0,1.0,1.0,start bubbl chart
Birt,299096,7.0,0.07623627,0.14285715,displai shown output column
Birt,298628,1.0,1.0,1.0,export data sourc open data sourc properti profil menu ideal data sourc
Birt,313684,1.0,1.0,1.0,sampl data set tabl order paramet data type select date type select list box import expect result import dialog list don result import dialog list
Birt,311507,1.0,1.0,1.0,identifi invoc properti bind result thread report properti page element function
Birt,313657,137.0,0.00729927,0.00729927,background
Birt,313652,1.0,0.83500004,1.0,access axi high mode contrast
Birt,298146,1.0,0.55,1.0,messag cube doesn cube chart builder descript bind doesn exist cube build number step reproduc bind cube chart bind expect result exist cube warn messag throw report log
Birt,287802,12.0,0.044148058,0.083333336,margin percent layout
Birt,312382,5.0,0.067606956,0.2,width
Birt,313645,5.0,0.06159001,0.2,line color chart contrast
Birt,309071,2.0,0.25163132,0.5,button shown data builder radar
Birt,310180,550.0,0.0018181818,0.0018181818,number
Birt,304319,6.0,0.033912778,0.16666667,access chart
Birt,276276,1.0,0.7503986,1.0,report report preview
Birt,312009,28.0,0.035714287,0.035714287,blank add error
Birt,299037,1.0,0.33484367,1.0,column html tabl pass identifi dynam tabl certian column pass tabl equal width cell tabl report report column width width column
Birt,312759,1.0,1.0,1.0,librari librari org report birt visit org birt org mortbai report report element design java creat element report java impl local impl org birt report util report serial visit design element report design eclips model util design visit content element org element impl visit element birt element serial model util report design impl visit org birt report model element report appli report design java org model api document util local java eclips report document serial util report impl report document writer save
Birt,298037,16.0,0.0625,0.0625,date paramet column
Birt,312763,2.0,0.5,0.5,height fix height content
Birt,311831,2.0,0.5833334,0.5,embed imag set width imag percent height excel excel report
Birt,311496,1.0,0.28616315,1.0,svg chart
Birt,313292,1.0,0.5034722,1.0,thrown select legend entri background
Birt,299233,1.0,0.44335228,1.0,report engin date log
Birt,312855,10.0,0.1,0.1,set label background
Birt,312757,1.0,0.34713694,1.0,select pattern color select color chart pattern result error log
Birt,289728,1.0,0.12520522,1.0,nt cs gecko net clr build identifi add view report design perspect item librari overwritten strang overwritten item especilli datasourc report paramet
Birt,312767,3.0,0.33333334,0.33333334,imag preview
Birt,312766,18.0,0.055555556,0.055555556,posit neg
Birt,313069,4.0,0.25,0.25,background imag shrunk postscript
Birt,301770,1.0,0.59166664,1.0,tabl inlin html linux
Birt,288906,5.0,0.11388889,0.2,chart view share
Birt,312521,1.0,1.0,1.0,labl content xl
Birt,256537,1.0,0.3959596,1.0,paramet multipl birt attach paramet click
Birt,313067,643.0,0.00155521,0.00155521,report
Birt,312529,1.0,0.37289563,1.0,run chart chart chart wizard launcher
Birt,229538,2.0,0.022658937,0.5,number displai
Birt,311494,22.0,0.045454547,0.045454547,pattern
Birt,312770,174.0,0.0057471264,0.0057471264,chart kei
Birt,310057,1.0,1.0,1.0,underlin label rotat degre
Birt,284709,1.0,1.0,1.0,paramet reset joint data set
Birt,304308,472.0,0.001059322,0.002118644,queri
Birt,288720,1.0,1.0,1.0,regress execut result alter procedur dbo nocount dbo employe procedur result number number expect data set result set set page set result set expect result set result error log
Birt,289546,3064.0,3.2637076E-4,3.2637076E-4,report
Birt,302367,1.0,0.31073362,1.0,data birt function birt date month
Birt,284068,1.0,1.0,1.0,doubl drag queri text
Birt,311998,1.0,0.5014245,1.0,outlin error icon item
Birt,305982,22.0,0.029819472,0.045454547,combo item
Birt,310416,1.0,1.0,1.0,vertic posit imag wasn postscript
Birt,310418,30.0,0.01966068,0.033333335,page height
Birt,311664,1.0,1.0,1.0,imag svg chart preview
Birt,311678,4.0,0.25,0.25,messag color crosshair marker
Birt,308971,2.0,0.5,0.5,access select chart bind chart
Birt,312370,5.0,0.2,0.2,color pattern
Birt,311823,1.0,0.5090909,1.0,file dnd column bind categori seri chart share result set
Birt,301493,1.0,1.0,1.0,variabl explor build identifi variabl creat reproduc report page variabl data result variabl variabl node select newli creat
Birt,311669,1.0,1.0,1.0,descript radar chart
Birt,312030,57.0,0.01754386,0.01754386,marker format axi
Birt,311489,1127.0,8.873115E-4,8.873115E-4,content
Birt,310251,2.0,0.5,0.5,unexpect messag show type scale max defin
Birt,305308,1.0,1.0,1.0,error result sql oper close org birt jdbc result set set oper result set close birt data jdbc string sult java org eclips datatool connect helper sult set string set eclips data odaconsum result set set eclips data engin odaconsum result set org eclips data engin cach odi odi org birt data executor cach row result nex row result engin result simpl result org iter result birt data engin iter result iter java eclips birt data result iter resul iter org data engin iter engin shutdown result iter java eclips birt engin impl data shutdown da engin java eclips birt report data adapt request shutdown session org birt dte engin shutdown data gener eclips executor context clo data engin context birt report engin java org eclips birt report execut java caus result close sql error sql error java jdbc sql error jdbc error set close set impl java set row result impl result set result impl result set org birt data set string row org birt org becaus engin time time method document engin excet
Birt,310457,6.0,0.16666667,0.16666667,data block
Birt,311483,1.0,0.35386232,1.0,swing selector
Birt,312026,1.0,1.0,1.0,select color imag select id chart select imag result
Birt,312022,2.0,0.3125,0.5,neg color
Birt,312036,1.0,1.0,1.0,assert column hint set type blob data jvm assert enabl assert data column hint column hint java org engin data queri odi hint sourc java org eclips birt data executor data sourc column hint java birt data sourc column sourc java org data data sourc queri java org birt oda queri odi oda java java sql blob pass method org connect oda blob blo bs jvm don fine pictur render correctli design datatyp design plugin runtim insid applic applic deploi bea weblog configur assert option step dataset column report enabl wait assert
Birt,312006,1.0,0.21363947,1.0,data set editor page
Birt,311815,22.0,0.045454547,0.045454547,variabl
Birt,308388,1.0,1.0,1.0,page end birt var design page end page end
Birt,287655,1.0,1.0,1.0,report preview result
Birt,303035,1.0,0.296147,1.0,birt word text word
Birt,310963,199.0,0.0050251256,0.0050251256,chart
Birt,310960,226.0,0.0044247787,0.0044247787,data set data data data
Birt,270189,1.0,1.0,1.0,browser mac step macosx carbon tar gz creat run birt browser
Birt,311463,1.0,1.0,1.0,properti editor report script view editor report script view report script set editor expect properti editor focu
Birt,304626,1.0,0.5277778,1.0,run birt report chart birt report chart interact swing highlight
Birt,311264,1.0,0.5909091,1.0,oda profil ui work connect profil import profil properti local data sourc properti
Birt,310959,1.0,0.5026738,1.0,alt chart imag throw
Birt,310971,159.0,0.006289308,0.006289308,throw report pdf
Birt,306664,17.0,0.03822123,0.05882353,test birt report test
Birt,310742,221.0,0.004524887,0.004524887,delet
Birt,306423,1.0,1.0,1.0,dialog cancel button locat button cancel button button reproduc step reproduc specif birt
Birt,308784,99.0,0.01010101,0.01010101,total page page
Birt,310753,7.0,0.14285715,0.14285715,set
Birt,309625,1.0,0.6605263,1.0,copi past
Birt,299515,4.0,0.25,0.25,javascript resolv weblog java println context empti arg javascript context arg arrai arg
Birt,310563,1408.0,7.102273E-4,7.102273E-4,creat
Birt,307597,110.0,0.009090909,0.009090909,hyperlink
Birt,305117,1.0,1.0,1.0,queri text select item enter text
Birt,307624,1.0,1.0,1.0,script editor content palett view id step report script script expect log
Birt,305851,16.0,0.0625,0.0625,updat identifi form editor activ page page updat report ui editor page public void updat form editor ui activ editor editor activ page instanc equal page id stacktrac birt ui editor page updat page set birt report ui editor page set init set form page init form def birt ui editor manag form def contributor manag ui editor contributor creat editor birt report ui creat contributor editor birt report design editor manag editor editor contributor creat page multi page bar contributor report ui editor page menu page editor ui contributor editor bar contributor ui contributor editor contributor manag creat editor manag editor manag ui editor helper ui ui editor editor page busi open editor page busi editor page ui page access page ui run custom busi busi ui page open editor ui page editor page editor ui id id editor id editor id ui open editor run open editor ui run ui main ui view navig navig view navig open navig open editor run structur safe runner run ui face run safe fire structur structur open strategi event strategi open open strategi event event send widget run widget read run loop
Birt,307353,1.0,1.0,1.0,expect renam dialog
Birt,310061,2.0,0.5,0.5,neg color pie chart
Birt,307336,1.0,1.0,1.0,local marker open dialog
Birt,309911,8.0,0.125,0.125,label span
Birt,310050,1069.0,9.354537E-4,9.354537E-4,error
Birt,291152,1.0,1.0,1.0,agent nt rv identifi draw chart gc transform gc chart gc
Birt,309427,1.0,1.0,1.0,sort dialog chart cube
Birt,309442,393.0,0.0025445293,0.0025445293,argument
Birt,309265,2.0,0.5,0.5,legend stick chart
Birt,288446,18.0,0.055555556,0.055555556,draw seri
Birt,309431,3.0,0.25,0.33333334,preview chart
Birt,308967,2.0,0.5,0.5,variabl handl element handl handl report handl
Birt,305950,1.0,1.0,1.0,line highlight ppt
Birt,292109,1.0,0.14331862,1.0,updat report creation updat manag creation softwar manag report creation report execut report engin wrap execut wrap report report engin suppress duplciat suppress duplciat birt execut wrap report report engin render run report impl render run run render data engin catch creation birt birt report birt add birt script javascript birt updat manag gener fine becaus gener birt elder problem birt entri
Birt,307338,162.0,0.0030864198,0.0061728396,add bookmark
Birt,305947,5.0,0.08581072,0.2,hyperlink line
Birt,308187,1.0,0.23899174,1.0,imag call pdf pdf imag apach creat imag set url pdf
Birt,307468,24.0,0.041666668,0.041666668,tooltip seri
Birt,307810,2.0,0.16897346,0.5,axi numer date
Birt,308451,1.0,1.0,1.0,data xl cell
Birt,307366,1.0,1.0,1.0,imag export imag librari
Birt,307959,1.0,1.0,1.0,numer render seri descript aggreg id reproduc set payment sampl chart data set select data select checknumb chart sum expect messag
Birt,308426,56.0,0.017857144,0.017857144,error data set
Birt,308443,1.0,0.7,1.0,refactor jdbc manag dialog
Birt,308138,1.0,1.0,1.0,close pattern pattern editor
Birt,301397,1.0,0.29140273,1.0,librari librari dialogu
Birt,306277,1.0,1.0,1.0,open open report relat set
Birt,304779,13.0,0.026633091,0.07692308,dynam text
Birt,307956,1.0,0.84090906,1.0,seri chart chart
Birt,307465,3.0,0.16833612,0.33333334,chart
Birt,307470,1.0,0.148069,1.0,radar chart crosstab view
Birt,305749,1.0,0.15701285,1.0,birt chart fill pattern
Birt,306677,1.0,0.24354036,1.0,autom fail load toc tree preview report
Birt,307018,2.0,0.5,0.5,data set
Birt,298456,1.0,0.41666666,1.0,show count highest count top highest count bottom select revers categori axi
Birt,306681,2.0,0.5,0.5,data identifi data set editor
Birt,305450,1.0,0.25,1.0,excel comment
Birt,305951,10.0,0.1,0.1,html format text doc
Birt,306088,2.0,0.5,0.5,imag width
Birt,305946,17.0,0.05882353,0.05882353,xl
Birt,298953,1.0,1.0,1.0,chart categori categori
Birt,305451,2.0,0.5,0.5,size scroll error
Birt,305814,1.0,0.10399061,1.0,access font show chart
Birt,298673,1.0,0.42019233,1.0,sort sort chart sort
Birt,303457,1.0,0.9444444,1.0,pie start rotat
Birt,304304,1.0,0.6666667,1.0,focu chart properti
Birt,299610,1.0,1.0,1.0,remov comput descript remov comput column data set column data set preview comput remov successfulli error displai dialog log
Birt,302249,1.0,1.0,1.0,error messag data link report multipl
Birt,301137,33.0,0.030303031,0.030303031,curv line
Birt,305459,1.0,1.0,1.0,report engin
Birt,305298,8.0,0.125,0.125,chart aggreg birt
Birt,304322,1.0,1.0,1.0,excel column column result show expect result excel data sum row row row row data set row row sum excel row aggreg creat
Birt,296428,20.0,0.07261905,0.05,horizont scroll chart
Birt,304030,10.0,0.1,0.1,npe report larg volum data identifi run volum million row fine report encount java dataset show org birt error run occur java lang pointer org birt data writer write writer eclips birt data data util structur disk write object structur java org eclips data data arrai java org eclips buffer buffer arrai eclips data executor cach cach cach java org eclips data executor disk disk cach move java org eclips birt data move java org eclips birt smart result java eclips birt data helper data java birt smart cach cach helper birt data init java org eclips data result set popul set cach java org eclips birt transform set order info set popul java org eclips birt group java eclips birt group sort processor java eclips pass result process process java org birt data pass set process popul result java eclips pass result set util java pass pass manag popul pass java eclips birt pass pass manag pass pass java eclips birt data transform pass pass pass pass manag java org data engin transform pass pass result set pass java birt executor transform result popul popul set set popul java eclips birt executor transform set java eclips birt data data data sourc java eclips prepar oda oda execut odi prepar java org eclips birt executor java birt servic result execut servic data impl java eclips birt set init result java birt data dte dte java eclips report dte gener queri java eclips data dte abstract data execut data java org eclips birt executor context execut java item queri executor org tabl executor java org birt report intern executor execut wrap report java org birt report item emitt report java eclips report suppress duplic execut duplic item java org eclips report engin layout html block stack stack lm java org eclips html layout children stack java org eclips birt report html html abstract layout abstract java eclips birt report engin layout inlin lm java org birt layout html inlin stack node stack lm java org eclips birt html html stack stack java org birt layout html abstract abstract lm java org eclips layout block stack node html block lm java org eclips birt html stack children java org birt html java birt report lm layout lm java org eclips birt layout html block stack node block java eclips report page lm html page lm java org eclips birt layout layout java org eclips birt engin builder report document builder eclips engin run run task java org eclips impl task run task java reproduc
Birt,304446,1.0,0.28958336,1.0,access content shown high
Birt,252915,1.0,0.3438907,1.0,chart background imag step creat report chart
Birt,291512,1.0,0.8333334,1.0,chart render major minor axi date type
Birt,304298,9.0,0.11111111,0.11111111,express
Birt,302230,11.0,0.09090909,0.09090909,list width support
Birt,301479,1.0,0.75,1.0,excel warn xml
Birt,302842,3.0,0.25757575,0.33333334,word
Birt,301494,1.0,0.5021008,1.0,forbid option identifi chart categori seri seri reproduc insert chart bind dnd dnd seri result forbidden result
Birt,304612,1.0,0.27124998,1.0,chart wizard launcher
Birt,302143,3.0,0.33333334,0.33333334,intern bookmark reproduc reproduc creat chart format chart chart area intern bookmark
Birt,303029,1.0,1.0,1.0,output word format line
Birt,304634,42.0,0.012417845,0.023809524,set
Birt,303846,23.0,0.04347826,0.04347826,chart cube
Birt,303854,679.0,0.001472754,0.001472754,report
Birt,304198,32.0,0.03125,0.03125,doc emitt throw index
Birt,303462,1134.0,8.818342E-4,8.818342E-4,oriet chart
Birt,302380,1.0,0.22235067,1.0,seri select context menu
Birt,302677,6.0,0.16666667,0.16666667,function
Birt,302365,1.0,1.0,1.0,thrown result widget dispos runtim gui util java util eclips design stack java org check workbench order event order org widget event event event tabl java org swt widget event widget org eclips swt widget widget send org swt widget widget send event widget send kei event org widget widget send widget org swt widget wm widget control wm control control control widget proc org eclips displai proc displai swt displai displai workbench realm start eclips equinox intern app handl eclips handl org app launcher applic launcher org adaptor app start eclips java eclips runtim eclips starter starter adaptor starter reflect nativ method invok sun method impl method accessor impl deleg method accessor impl lang reflect invok java org launcher main basic run java swt dispos org swt swt error swt java org swt swt swt swt swt swt swt widget widget widget org eclips swt widget check widget org swt widget composit layout composit java birt view section toggl section load toggl section java page event org event event event
Birt,302359,4.0,0.25,0.25,chart share result
Birt,302226,21.0,0.04761905,0.04761905,layout report
Birt,293633,3.0,0.33333334,0.33333334,index doubl joint set
Birt,302098,1.0,1.0,1.0,identifi event handler properli event
Birt,302106,6.0,0.16666667,0.16666667,datasourc properti bind
Birt,301771,4.0,0.25,0.25,list word set inlin
Birt,301923,599.0,0.001669449,0.001669449,express
Birt,302084,1.0,1.0,1.0,paramet data set
Birt,302088,17.0,0.05882353,0.05882353,data sourc editor data sourc page
Birt,301925,750.0,0.0013333333,0.0013333333,report
Birt,300631,1.0,0.5095238,1.0,occur org data oda test
Birt,290208,1.0,1.0,1.0,select nt gecko net clr descript select function type number comput column type express select aggreg data type function type data function type
Birt,301646,20.0,0.05,0.05,convert templat item item
Birt,301382,1.0,0.3356609,1.0,viewport meta tag compliant handl scale page suit area render meta viewport spec tag support tag read
Birt,299617,1.0,0.50746244,1.0,scalar paramet defn properti properti
Birt,301396,1.0,1.0,1.0,option group descript group chart defin group result
Birt,301380,1.0,1.0,1.0,gener xl open includ imag
Birt,301202,1.0,1.0,1.0,insert svg imag result svg imag show
Birt,301093,556.0,0.0017985612,0.0017985612,text seri
Birt,279050,35.0,0.015769394,0.028571429,imag
Birt,299899,251.0,0.003984064,0.003984064,style page
Birt,299903,155.0,0.006451613,0.006451613,preview report
Birt,300945,5.0,0.06666667,0.2,letter preview
Birt,300633,3.0,0.16860841,0.33333334,error junit report engin
Birt,299740,3296.0,3.0339806E-4,3.0339806E-4,data
Birt,300461,2.0,0.5,0.5,block descript block aggreg bind crosstab bind aggreg bind aggreg bind function click expect result log birt java eclips birt eclips birt design handler handler java util handl handler eclips intern ui util java design intern column bind column eclips dialog type listen loop design eclips birt aggreg aggreg intern ui attribut eclips birt widget run eclips adaptor starter java eclips adaptor starter run starter java reflect nativ method nativ nativ method impl method unknown sourc reflect unknown equinox main main launcher main basic run main equinox launcher main caus java lang birt design util data adapt expr text util report design data referenc eclips birt design data util data referenc bind eclips report design ui dialog data bind bind referenc data column dialog eclips birt report design data column bind
Birt,300766,1.0,0.36247948,1.0,data sourc editor page
Birt,300629,10.0,0.1,0.1,data throw data data set result data set log
Birt,265261,1.0,1.0,1.0,connect birt sampl databas locat
Birt,300142,1.0,1.0,1.0,file open report line xl
Birt,299035,1.0,0.5,1.0,servic pagebreak text inlin bring
Birt,298620,4.0,0.25,0.25,oda profil categori
Birt,299898,79.0,0.012658228,0.012658228,creat creat creat select page result log
Birt,282477,1.0,0.50970876,1.0,content neg color editor
Birt,299913,4.0,0.077867985,0.25,data task identifi data creat
Birt,299456,6.0,0.16666667,0.16666667,sort disabl sort
Birt,299600,3.0,0.33333334,0.33333334,data set identifi data set preview
Birt,287653,21.0,0.019568244,0.04761905,area render incoher
Birt,298817,1.0,0.28141508,1.0,dialog interact
