Project,BugId,Effectiveness,AP,RR,Keyword
Eclipse_Platform_UI,414912,2.0,0.5,0.5,core properti tester contribut type class cdt debug runtim eclips debug view core core properti properti cdt debug ui debug enabl class org debug model debug eclips core intern express extens properti extens manag core intern evalu test express eclips core intern express express java core express evalu iter express java core intern express composit express express java express express eclips intern composit express core express evalu express eclips intern express refer express evalu refer express java org intern contribut analyz run contribut analyz core run safe java intern analyz contribut analyz org ui render swt contribut record contribut record java eclips workbench render contribut record visibl contribut org ui workbench render menu render filter element visibl menu manag filter java ui render menu render filter element visibl menu render java org ui eclips widget runnabl lock runnabl org swt run messag org eclips displai displai java swt dispatch swt part engin run render engin core org ui swt part render part render engin java ui workbench run intern workbench core realm run default org eclips intern workbench creat java org platform creat org eclips applic id start equinox app handl run eclips app core intern adaptor eclips launcher run applic app launcher java adaptor app start launcher org eclips core runtim eclips run starter java core runtim starter run sun method accessor invok method sun reflect nativ accessor impl sun accessor impl deleg accessor impl lang reflect method invok java org equinox invok framework main org eclips run org eclips equinox launcher main org main error focu time click view debug constantli
Eclipse_Platform_UI,387951,1.0,1.0,1.0,code dialog configur dialog area dialog control creat dialog area composit composit area composit creat dialog area toolbar view action bar bar bar area flat mnu mgr bar manag bar composit composit area custom view mnu mgr view part creat part control area set tab control bar activ custom context code hook area add dispos dispos widget dispos dispos event view manag regist view part deactiv custom context return area custom view view part context id custom context hook dialog activ context servic context servic context servic platform ui workbench servic context servic command servic command servic command servic platform ui workbench servic command servic context servic regist context servic dialog bind activ context servic activ context context id command dialog handler command command servic command cmd action del set handler handler command servic command cmd action mod set handler handler command servic command cmd action add set handler handler dialog activ context servic context servic context servic platform ui workbench servic context servic context servic deactiv context activ activ handler handler execut
Eclipse_Platform_UI,407536,253.0,0.0039525693,0.0039525693,action set enabl
Eclipse_Platform_UI,406003,1.0,1.0,1.0,persist bind result bind
Eclipse_Platform_UI,399401,1.0,1.0,1.0,render wrong perspect ad
Eclipse_Platform_UI,414999,1.0,1.0,1.0,make editor area visibl stack
Eclipse_Platform_UI,413431,1.0,0.6875,1.0,demo updat processor
Eclipse_Platform_UI,408920,30.0,0.033333335,0.033333335,stack area
Eclipse_Platform_UI,414741,16.0,0.0625,0.0625,control tool
Eclipse_Platform_UI,411027,13.0,0.07692308,0.07692308,workbench page remov action set
Eclipse_Platform_UI,414254,2.0,0.5,0.5,recreat window close breakpoint org jface action manag bar close runtim workbench recreat workbench page part deactiv listen manag updat fine close bar dirti mark dirti fill part deactiv listen check window manag
Eclipse_Platform_UI,407749,15.0,0.044444446,0.06666667,command command
Eclipse_Platform_UI,413690,7.0,0.101712614,0.14285715,wizard caus wizard
Eclipse_Platform_UI,413685,1.0,0.18858612,1.0,compil prefer face java org prefer java
Eclipse_Platform_UI,413688,7.0,0.029644167,0.14285715,face eclips
Eclipse_Platform_UI,409423,4.0,0.125,0.25,area disabl workbench window
Eclipse_Platform_UI,413649,67.0,0.014925373,0.014925373,layout
Eclipse_Platform_UI,413628,1.0,0.2560241,1.0,fix warn org jface fieldassist move java
Eclipse_Platform_UI,408348,1.0,1.0,1.0,activ minim area activ part
Eclipse_Platform_UI,407084,13.0,0.07692308,0.07692308,menu
Eclipse_Platform_UI,413624,1.0,0.229405,1.0,compil warn dialog caus face java packag eclips dialog java
Eclipse_Platform_UI,400042,1.0,1.0,1.0,shell eclips workbench manag view view part set id set focu ui set shell ref part set perspect perspect window page set perspect set workbench id workbench window id shell workbench id window
Eclipse_Platform_UI,413689,1.0,0.34136546,1.0,window window
Eclipse_Platform_UI,413686,1.0,0.13892524,1.0,eclips jface resourc caus face fix org eclips jface resourc
Eclipse_Platform_UI,412927,57.0,0.01754386,0.01754386,context menu properti
Eclipse_Platform_UI,413278,190.0,0.005263158,0.005263158,editor open
Eclipse_Platform_UI,413529,2.0,0.06582482,0.5,jface action caus face jface action caus
Eclipse_Platform_UI,413149,4.0,0.25,0.25,inject extend object unnesessari valid
Eclipse_Platform_UI,393703,1.0,0.7916667,1.0,select command previou quick
Eclipse_Platform_UI,394013,1.0,0.6143791,1.0,dropdown menu tool item
Eclipse_Platform_UI,410828,1.0,0.5,1.0,make shell
Eclipse_Platform_UI,412869,1.0,1.0,1.0,fact copi fix code part servic creat part
Eclipse_Platform_UI,411468,10.0,0.1,0.1,workbench show part part servic part
Eclipse_Platform_UI,411465,8.0,0.125,0.125,part editor part
Eclipse_Platform_UI,410528,1.0,1.0,1.0,common project explor viewer label build content descript
Eclipse_Platform_UI,193034,1.0,1.0,1.0,form set toggl set user toggl hyperlink
Eclipse_Platform_UI,385128,1.0,1.0,1.0,workbench advisor configur add store fals eclips bar splash bar
Eclipse_Platform_UI,404312,1.0,1.0,1.0,contribut execut item contribut item global parent impl context model caus contribut item item model model model servic impl item contribut item context contribut item item contribut item contribut item contribut item item contribut item displai id impl deleg impl
Eclipse_Platform_UI,403331,1.0,1.0,1.0,assembl fail fragment
Eclipse_Platform_UI,410068,5.0,0.2,0.2,context
Eclipse_Platform_UI,409274,1.0,1.0,1.0,lost workbench window run packag xy public class date stai packag activ import ctrl enter kei reveal somewher open perspect button
Eclipse_Platform_UI,405562,1.0,0.3697429,1.0,save save select saveabl part save editor call part servic part boolean save
Eclipse_Platform_UI,407199,639.0,0.0015649452,0.0015649452,bind
Eclipse_Platform_UI,406723,26.0,0.03846154,0.03846154,sort resourc
Eclipse_Platform_UI,407505,1.0,1.0,1.0,visibl ad minim minim minim zoom visibl restor call
Eclipse_Platform_UI,406706,1.0,0.4963327,1.0,norefer norefer make crystal limit delet norefer
Eclipse_Platform_UI,406903,1.0,1.0,1.0,common creat project explor eclips ui project explor creat eclips core core eclips ui instanti eclips ui intern workbench tab properti sheet titl
Eclipse_Platform_UI,404016,25.0,0.04,0.04,workbench window runnabl context
Eclipse_Platform_UI,407288,1.0,1.0,1.0,iae auto save dialog window java element org eclips ui basic impl part stack impl ad element id eclips ui stack tag newtablook contributor uri widget render null render fals top fals true visibl present eclips ui model impl element select element element impl java eclips ui impl set element org ui ui basic window impl window java org applic ui basic trim window impl trim java org impl object basic java util util copi refer ecor emf util util ecor util org emf ecor ecor util copi util java org eclips ui workbench persist org eclips workbench eclips ui access workbench org ui ui thread workbench java org ui job run java widget runnabl widget messag eclips widget displai run async displai swt widget displai read dispatch displai jface window run window open window java org eclips ui handler show open show handler java eclips view execut show view eclips ui intern handler handler proxi execut proxi org handler handler proxi execut java reflect nativ method method sun accessor invok java sun method impl deleg impl java java lang reflect invok org eclips di method requestor eclips intern di impl invok class injector java org intern di injector invok java factori invok context inject factori org eclips intern handler handler servic handler org eclips command execut java eclips parameter execut java eclips core intern handler handler handler servic ui intern servic legaci servic org view menu run show menu action run event java org eclips jface item widget item java eclips jface action contribut item org action contribut item java eclips event tabl event java eclips widget widget send java eclips swt displai event org eclips swt displai read dispatch displai eclips intern workbench swt engin java databind observ realm run default realm java org intern swt part render engin run part render engin java org intern workbench workbench run ui org ui intern core databind observ eclips intern workbench run org eclips ui creat platform ui eclips id java equinox eclips handl eclips app handl org runtim app run applic app launcher java org eclips runtim intern adaptor eclips app launcher app java org eclips runtim adaptor starter run runtim eclips starter eclips starter sun reflect nativ method accessor reflect method invok impl deleg accessor java java lang reflect method java eclips java org equinox launcher run java org equinox launcher main run main org main main launcher main
Eclipse_Platform_UI,406640,40.0,0.025,0.025,focu back view
Eclipse_Platform_UI,396418,1.0,0.25545797,1.0,command ui save disabl
Eclipse_Platform_UI,358018,1.0,0.33403552,1.0,kei bind work text eclips
Eclipse_Platform_UI,407583,1.0,1.0,1.0,processor processor creat workbench java eclips intern injector injector java context context inject eclips intern model eclips intern workbench model intern model eclips ui workbench eclips ui intern workbench eclips intern workbench workbench
Eclipse_Platform_UI,381765,2.0,0.1602119,0.5,filter contribut menu item
Eclipse_Platform_UI,406705,18.0,0.06504144,0.055555556,css
Eclipse_Platform_UI,407289,2.0,0.5,0.5,auto save job run
Eclipse_Platform_UI,406918,1.0,0.0783727,1.0,ui ui topic
Eclipse_Platform_UI,406440,1.0,1.0,1.0,test element hierarchi context handl item
Eclipse_Platform_UI,404013,1.0,1.0,1.0,bar bar scenario kill id
Eclipse_Platform_UI,387475,1.0,0.5769231,1.0,editor editor editor local workbench page compat busi
Eclipse_Platform_UI,406090,11.0,0.045454547,0.09090909,window busi state view view javadoc view clear
Eclipse_Platform_UI,406480,1.0,1.0,1.0,suit simpl improv test suit launch config output system err test print encount don call fail
Eclipse_Platform_UI,406471,1.0,1.0,1.0,eclips intern workbench plugin creat extens element element extens mislead
Eclipse_Platform_UI,406284,1.0,1.0,1.0,trim part trim stack kepler part tip set part eclips workbench minmax trim stack trim stack item tip text label label element text overrid tip return label label
Eclipse_Platform_UI,406109,1.0,1.0,1.0,busi
Eclipse_Platform_UI,379212,1.0,1.0,1.0,perspect perspect build version id open perspect button perspect listen perspect listen work reproduc step reproduc code fragment workbench window activ window listen listen public void page perspect descriptor perspect
Eclipse_Platform_UI,371510,1.0,0.18405494,1.0,site progress implement
Eclipse_Platform_UI,382839,1.0,0.05095444,1.0,work content rc line assist pop rc step line content don step move pop editor handler eclips jface text content
Eclipse_Platform_UI,338450,1.0,0.54347825,1.0,recent open editor restart list recent editor file menu
Eclipse_Platform_UI,405471,1.0,1.0,1.0,public void list menu element item clear item
Eclipse_Platform_UI,405410,1.0,1.0,1.0,minim view minim share area minim view result menu close share area result menu
Eclipse_Platform_UI,330135,1.0,0.5005653,1.0,eclips start rcp version version run side side workspac eclips
Eclipse_Platform_UI,395839,10.0,0.1,0.1,menu
Eclipse_Platform_UI,372466,2.0,0.08721798,0.5,part show busi ital
Eclipse_Platform_UI,373814,7.0,0.14285715,0.14285715,focu stack
Eclipse_Platform_UI,391481,1.0,1.0,1.0,contribut perspect hidden menu remov menu perspect
Eclipse_Platform_UI,391780,8.0,0.125,0.125,window element
Eclipse_Platform_UI,398509,1.0,1.0,1.0,send post select eclips rcp id class eclips occurr eclips lose remov
Eclipse_Platform_UI,404596,1.0,0.55,1.0,context workbench creat run ui workbench post context creat clean
Eclipse_Platform_UI,403461,24.0,0.041666668,0.041666668,toggl toolbar window
Eclipse_Platform_UI,402912,396.0,0.0025252525,0.0025252525,eclips error
Eclipse_Platform_UI,403235,1.0,1.0,1.0,updat command contribut item
Eclipse_Platform_UI,403433,36.0,0.027777778,0.027777778,logger option
Eclipse_Platform_UI,403234,15.0,0.06666667,0.06666667,test ui test css test
Eclipse_Platform_UI,403249,3.0,0.33333334,0.33333334,bind tabl test test command
Eclipse_Platform_UI,391186,174.0,0.0050614737,0.0057471264,workbench
Eclipse_Platform_UI,402781,1.0,0.6111111,1.0,model capabl element move expos model discreet method concret ll gener capabl return instanc stack servic ui part stack type deprec modifi
Eclipse_Platform_UI,402759,1.0,1.0,1.0,style style
Eclipse_Platform_UI,402765,126.0,0.013117717,0.007936508,servic
Eclipse_Platform_UI,402766,17.0,0.05882353,0.05882353,handler context
