Project,BugId,Effectiveness,AP,RR,Keyword
AspectJ,349636,5.0,0.2,0.2,aspect class startup build lang aspectj bcel convers util weaver bcel bcel var append convert arrai load bcel java aspectj bcel bcel convert arrai load bcel var java aspectj weaver bcel make class return bcel java aspectj bcel java aspectj bcel implement java weaver shadow implement shadow aspectj weaver implement aspectj bcel bcel weaver implement class aspectj bcel class weaver bcel weaver aspectj bcel bcel weaver bcel class aspectj bcel weav bcel weaver java weaver bcel bcel dump bcel aspectj weaver bcel bcel weaver java weaver weaver weaver weav aspectj weaver java eclips weav os gi class unknown eclips equinox weav aspectj servic unknown sourc unknown eclips hook hook class sourc baseadaptor loader classpath java classpath classpath java osgi baseadaptor impl classpath eclips osgi baseadaptor find local baseadaptor loader find class classpath java baseadaptor class local loader eclips osgi intern loader local class bundl intern class intern osgi intern bundl loader find bundl java bundl find bundl loader java osgi intern default class java lang class class loader intern bundl eclips osgi intern host java abstract bundl java osgi bundl class deleg deleg class loader lang class class class java class java springframework factori support abstract abstract springframework factori support abstract factori factori java springframework factori support resolv abstract factori java support factori predict type abstract capabl springframework factori abstract factori factori factori support listabl factori type listabl factori springframework osgi support abstract factori post processor abstract deleg osgi abstract execut factori post abstract java springframework osgi support abstract execut run execut privileg util custom tccl support execut start refresh abstract execut springframework depend depend waiter stage depend waiter executor springframework osgi startup depend waiter executor java abstract deleg refresh osgi intern activ lifecycl java java lang java
AspectJ,348488,62.0,0.016129032,0.016129032,regist
AspectJ,327134,1.0,1.0,1.0,raw type warn
AspectJ,339974,2.0,0.5,0.5,class insid itit
AspectJ,341446,95.0,0.002631579,0.010526316,java lang
AspectJ,339300,1.0,1.0,1.0,discov attribut refer hold
AspectJ,336997,6.0,0.06054194,0.16666667,illeg state illeg answer resolv aspectj weaver type variabl bound type variabl aspectj weaver refer type refer refer assign type java weaver resolv type check legal resolv type aspectj resolv type clash exist aspectj weaver resolv type type resolv type java aspectj lookup environ weav inter type declar lookup java aspectj aj weav type declar java aspectj lookup lookup creat binari java lookup creat binari type lookup aspectj intern compil accept java aspectj eclips intern lookup type unresolv refer resolv unresolv refer binari resolv type java aspectj intern compil lookup lookup environ compil lookup factori lookup bind aspectj compil lookup type java lookup bind java intern compil lookup lookup environ add parent aj lookup java lookup lookup declar environ aspectj lookup lookup environ weav declar lookup java intern compil aj environ weav aj lookup intern aj lookup type aj intern compil aspectj jdt intern compil compil compil aspectj jdt compil compil compil java intern perform intern aj perform aspectj intern build java aspectj java aspectj run java aspectj run abstract execut apach maven plugin plugin execut mojo apach maven lifecycl executor goal executor java apach maven lifecycl lifecycl goal lifecycl executor lifecycl default goal maven lifecycl execut handl failur apach default executor default lifecycl executor execut default executor apach default apach default maven maven cli java apach cli compat nativ method accessor impl method reflect method impl impl java deleg method impl deleg method java java method method java classworld launcher launch java codehau classworld java launcher exit code launcher codehau classworld launcher
AspectJ,282379,1.0,1.0,1.0,plan aspect path url encod path access path util make url method path obtain path decod return creat path path space handl bridg util error error java java issu becaus document maven multipl solut simpl path encod java handl url uri assum fetch content
AspectJ,324804,1.0,1.0,1.0,remov constructor class error aspectj aspect element canon path element element updat handl map element aspectj asm asm remov asm java asm asm aspectj job run auto job java job worker run thrown
AspectJ,318899,2.0,0.28846154,0.5,arg match type
AspectJ,324135,2.0,0.5,0.5,arrai index bound state build identifi aspect hit save edit file index bound org aj state structur aj org state record file state org aspectj intern state note state org intern accept result build compil pipe build job org eclips intern job compil arrai didn
AspectJ,320468,1.0,1.0,1.0,modifi modifi flag
AspectJ,323634,1.0,1.0,1.0,parameter
AspectJ,317139,154.0,0.0064935065,0.0064935065,weav
AspectJ,314766,1.0,1.0,1.0,null pointer aspectj world aspect weaver shadow match shadow munger match org advic match org aspectj weaver match class match
AspectJ,314130,2.0,0.16875863,0.5,plan hot code replac reflect save file
AspectJ,314365,1.0,0.5,1.0,rewrit
AspectJ,310144,1.0,1.0,1.0,asm java build identifi version aspect version runtim aspectj singl node asm remov relationship target type java bcel aspectj intern compil weav queu entri aspectj intern pipelin handl argilsoft kei java kei field java list argilsoft xstm continu random
AspectJ,308386,1.0,1.0,1.0,annot unresolv unresolv eclips resolv member type address real
AspectJ,298786,13.0,0.07692308,0.07692308,aop xml file
AspectJ,120375,5.0,0.2,0.2,load weav swap
AspectJ,293457,-1.0,0.0,0.0,multipl method
AspectJ,293351,1.0,1.0,1.0,runtim weav pointcut weaver resolv type weaver aspectj weaver annot weaver weaver job worker compil error resolv
AspectJ,279298,781.0,0.0012804097,0.0012804097,aspect
AspectJ,289816,34.0,0.029411765,0.029411765,weaver bcel bcel
AspectJ,288198,1.0,1.0,1.0,lang util handl java user agent mozilla intel mac os lang util unabl handl java natur unreleas version jvm trivial lang util version java
AspectJ,288505,-1.0,0.0,0.0,failur
AspectJ,287315,1.0,1.0,1.0,type java weaver bcel bcel object type annot type java weaver refer refer java weaver annot type pattern weaver annot annot pattern weaver pattern java aspectj weaver type pattern type aspectj annot annot java weaver bcel bcel appli declar type bcel weaver java
AspectJ,274559,1.0,1.0,1.0,compil variabl attribut file
AspectJ,272591,4.0,0.25,0.25,warn couldn find aspectj runtim jar sourc aspectj releas
AspectJ,269522,7.0,0.14285715,0.14285715,handl refer reproduc aspect line choos
AspectJ,269902,1.0,1.0,1.0,relationship relationship build upward aspectj weaver model asm relationship add relationship asm relationship type munger bcel type class class class weaver java fwiw annot version
AspectJ,269867,1.0,1.0,1.0,access aj type aj type clazz weak map infinit loop
AspectJ,269578,1.0,0.64285713,1.0,resourc delet full build full folder delet sourc
AspectJ,266996,1.0,1.0,1.0,null pointer updat error ajdt weav singl spring critic aspect popup show post popup null org asm aspect closer line number aspect element java model asm asm java org aspectj bcel type mung type bcel class class weaver java org aspectj class weaver weav end org factori abstract interfac aspect configur support lang null org aspectj element find closer match line number element asm java ireturn public int de ibati ajdt remov remov class delet delet webapp project previou kind folder remov sourc null previou event event saniti problem total timer delet webapp finish delet webapp event creat marker webapp
AspectJ,266602,2.0,0.5,0.5,itd comment caus appli itd itd itd itd itd type annot init inter pool aj field util bc mung aspect member ajc munger
AspectJ,263837,2.0,0.17753112,0.5,weav rais
AspectJ,261808,1.0,1.0,1.0,iajc
AspectJ,251326,4.0,0.25,0.25,anonym itd itd method anonym protect instanti test case
AspectJ,256400,63.0,0.015873017,0.015873017,aspect sourc aspect java
AspectJ,249710,-1.0,0.0,0.0,compil xtermin
AspectJ,186884,10.0,0.1,0.1,unhandl
AspectJ,245734,1.0,1.0,1.0,throw eclips resolv member annot
AspectJ,246021,3.0,0.33333334,0.33333334,find optim store local method store
AspectJ,216067,141.0,0.0070921984,0.0070921984,point
AspectJ,237962,1.0,0.377451,1.0,unexpect aspect support doesn level aspect build version weaver class load number digit bc weaver member read kind java pattern pattern pattern typesafeenum signaturepattern hard written load stream posit closer version check annot pattern relat paramet match urgh
AspectJ,203367,1.0,1.0,1.0,itd gener call method
AspectJ,233497,6.0,0.16666667,0.16666667,index bcel weaver
AspectJ,232712,1.0,1.0,1.0,annot annot approach load weav info thursdai app classload misc info code method defin access control nativ method load load scratch scratch els main main bug approach annot approach track occur configur configur occur log
AspectJ,231467,20.0,0.05,0.05,gener compil compil compil compil compil compil compil compil compil arrai compil compil compil compil compil compil compil compil compil compil compil compil compil compil compil compil arrai compil compil compil compil compil compil compil compil compil compil compil type creat resolv unresolv bound refer pi creat index resolv unresolv parameter bound refer pi index resolv unresolv parameter bound refer pi resolv unresolv parameter bound refer pi unresolv parameter bound refer pi parameter bound refer pi bound refer pi refer pi pi
AspectJ,209372,1.0,1.0,1.0,error number ad locat sourc locat sourc init sourc org sourc init sourc java sourc locat org aspectj ajdt context make sourc org util org eclips worker error illeg reproduc problem uncheck section compil compil error eclips featur org ajdt
AspectJ,184447,1.0,1.0,1.0,aj id version step reproduc save file java bo restart eclips don inform lang compil lookup declar annot lookup aspectj intern weav inter type declar environ org compil aj environ weav inter type declar org aspectj compil auto run auto job org eclips job worker worker null thrown
AspectJ,163802,11.0,0.09090909,0.09090909,error compil class file aspect error class java lang null aspectj weaver type inter type munger resolv java resolv type collect inter munger resolv org resolv inter munger includ resolv type java resolv type check inter munger java aspectj intern lookup aj lookup environ aspectj intern build manag aspect java null pointer configur icu compon unicod icu ibm icu compon plug jsch resolv fjep fat resolv org apach ant resolv apach lucen resolv aspectj ajd activ org aspect runtim resolv weaver aspect weaver resolv ajdt core develop tool activ org ajdt aspect resolv org ajdt pde aspect develop environ resolv org plugin resolv ajdt ui aspect tool org tool core ant ui resolv eclips aspectj aspect develop resolv eclips contribut visualis visualis plug resolv org contribut core cross core org xref refer plugin boot core boot org resolv org core contenttyp content activ eclips core express express languag activ org eclips filebuff core filesystem resolv org core core file macintosh resolv org job mechan org core resourc core org core core resourc compat resolv runtim core runtim core compat core runtim plug compat eclips core runtim activ eclips core runtim compat fragment resolv org variabl variabl activ debug core debug core activ ui activ equinox activ org eclips prefer org equinox registri extens registri activ activ appserv resolv org system base resolv ui system ui eclips system webapp resolv org jdt java tool resolv apt core java process org jdt ui java annot resolv org core develop tool core activ jdt manipul code function resolv activ ui jdi debug org eclips jdt doc plug guid resolv org jdt user org eclips junit java tool unit support activ eclips jdt junit runtim tool runtim support resolv org runtim develop unit org java develop tool launch org launch macosx mac os launcher activ org jdt sourc znkvre java sdk resolv org sourc macosx carbon ppc cm eclips develop sdk resolv org java develop tool activ org eclips data bind org text resolv ltk org eclips ui refactor servic releas servic osgi util os gi class resolv org environ resolv eclips build support resolv org core plug resolv org pde doc user plug user resolv eclips pde test resolv pde runtim plug develop runtim ld nk dr fg plug develop develop ui plug develop ui eclips platform doc platform plug resolv eclips guid xva insq platform plug resolv sourc carbon xva insq mtx plug develop resourc resolv rcp resolv org eclips sourc ek bxmcp rcp plug develop resolv org carbon pu ooq resolv org eclips search search support org swt widget resolv swt carbon macosx toolkit mac resolv org team core activ org team cv cv team activ ssh cv ssh resolv org cv ssh activ team cv team ui org team ui team ui text resolv org tomcat tomcat resolv org org eclips browser org ui eclips enhanc resolv cheatsheet sheet resolv consol activ org ui default text editor activ extern tool org form form org ui eclips activ resolv ui intro univers eclips ui navig common navig resolv ui navig resourc compon resolv ui resolv org ui view view eclips properti view resolv org workbench workbench activ ui workbench compat workbench resolv org texteditor text updat configur instal updat configur core updat org eclips schedul automat updat ui resolv org framework resolv org test version eclips javacc java plug activ os system
AspectJ,220686,9.0,0.11111111,0.11111111,unsynchron weak map
AspectJ,220172,-1.0,0.0,0.0,compil compil
AspectJ,211674,1.0,1.0,1.0,ataspectj annot style sensit paramet posit ashlei aspect style error section pointcut annot annot method pointcut method public void log point join point throwabl level level trace level formatt signatur throw match method annot log run test error java error db abfo pojo method work pointcut annot method trace annot level log join
AspectJ,206732,1.0,1.0,1.0,appli clash aspectjrt sourc aspectjrt aspectpath execut suggest dd inter type conflict member holder inter conflict member client thereof inde misunderstand pull type pull type reappli ds clash ad ds consist binari aspectpath recogn previous determin detect
AspectJ,175039,1.0,0.56666666,1.0,signatur argument type creat type signatur pjava lang enum ljavax jw soap soap paramet erron paramet becaus type paramet
AspectJ,171667,1.0,1.0,1.0,order clean receiv error line top file pointer ajdt compil problem report method overrid problem report java org eclips jdt compil method resolv method declar org org eclips compil abstract resolv intern compil type de pter org aspectj manag thread aspect manag pointer
AspectJ,161502,1.0,0.4048858,1.0,weaver java weaver pattern exact pattern pattern signatur aspectj pattern kind aspectj weaver advic advic java aspectj advic resolv java resolv declar shadow munger resolv collect shadow resolv aspectj weaver resolv collect crosscut java crosscut member add replac crosscut aspectj weaver crosscut add crosscut java bcel weaver aj compil aspectj ajc aspectj intern cc aj compil java intern build run build code
AspectJ,149908,1.0,0.512987,1.0,member modifi member java aspectj member impl modifi member aspectj impl signatur member impl member signatur java aspectj lazi class lazi lazi java url class loader java depth pointcut point depth point depth print depth swing repaint call compon method util join err join point err
AspectJ,161217,1.0,0.50240964,1.0,bcel aspect deploy aspectj bcel advic bcel advic aspectj shadow implement shadow aspectj weaver implement shadow bcel weaver java bcel bcel instrument class aspect proceed join return privat properti synchron return return return transient transient serializ annot configur long configur properti properti
AspectJ,149293,3.0,0.33333334,0.33333334,declar annot aioob problem java arrai index org eclips jdt compil problem problem report java org aspectj org jdt report type java jdt compil java type refer org jdt ast annot resolv org aspectj org compil node annot node ajdt lookup sourc type sourc type java ajdt compil lookup type style aspect sourc type java ajdt intern aspect eclips type java weaver refer type ajdt intern compil lookup verifi type paramet meet lookup aj complet type java org compil compil compil org aspectj org jdt compil compil org ajdt build manag perform compil build manag java org ajdt intern core aj build manag build aj manag aspectj ajdt build manag batch build build manag java org ajd adapt java ajd build manag aspect build manag
AspectJ,160167,1.0,1.0,1.0,iajc full path inpath jar becaus long weav runtim woven jar classpath pathel aspectjrt jar dir jar argfil absolut singl aj aspect aspect eclips intern runtim execut ad sdk eclips eclips runtim jar iajc abort abort iajc aj build build aj build java aspectj intern aj build build build iajc java iajc aspectj java iajc ajc run java iajc aspectj taskdef iajc element execut apach perform iajc execut unknown perform java execut apach executor iajc
AspectJ,159143,63.0,0.015873017,0.015873017,aspect annot error type
AspectJ,156904,1.0,0.50406504,1.0,incorrect incorrect warn privat warn method
AspectJ,152366,1.0,0.5,1.0,time pointcut type pattern type pattern creat exclud weblog weblog
AspectJ,158573,6.0,0.16830067,0.16666667,aspect advic warn
AspectJ,158624,76.0,0.007830512,0.013157895,compil error gener arrai info error error compil erron file sdk version build id eclips aspect aspect compil insid eclips java weaver unresolv type aspectj weaver resolv impl parameter member impl aspectj weaver resolv member impl parameter java aspectj weaver member impl parameter member impl weaver resolv impl parameter resolv java aspectj type declar refer aspectj resolv resolv type java iter java aspectj iter iter java aspectj weaver iter iter resolv type aspectj weaver resolv type method resolv type weaver world java weaver member impl resolv join member point signatur iter java aspectj point signatur init point iter aspectj weaver member impl signatur impl aspectj pattern pattern match kind java aspectj weaver match java aspectj pattern intern pointcut aspectj pattern pointcut match java aspectj weaver munger shadow munger aspectj weaver advic advic java aspectj bcel advic match java aspectj class class weaver java aspectj bcel class weaver match java weaver class weaver match aspectj bcel class match weaver java aspectj weaver bcel class weaver weaver weaver bcel bcel weaver weav class java weaver bcel weaver weav bcel weaver bcel weav dump bcel weav bcel weaver aspectj weaver bcel java compil aj pipelin compil entri aj pipelin compil java aspectj intern compil aj pipelin compil aj pipelin compil aspectj pipelin aj pipelin compil intern compil ajc compil compil eclips jdt intern compil compil java aspectj eclips jdt intern compil compil compil java intern compil java aspectj intern build build aspectj intern build aj aspectj java ajd intern aspect compil run build java lib util test sync test extend junit framework test util sync test integ lib util test test sync test sync integ privat wec util sync test sync integ privat wec test sync test sync init aload test framework constructor execut wec lib sync lcom util test line sync test sync dup aload lcom lib util test iconst wec util test lcom wec util test sync test wec lib test lcom util test integ aload lcom wec test sync test line wec sync integ dup aload lcom wec util sync test iconst invokespeci lib util test wec util test putfield wec util lcom wec lib util test test sync integ lcom util test line wec lib util sync invokespeci lib util sync sync integ wec util sync test putfield util wec lib util test sync test sync aload lib util sync test wec lib util sync integ dup lcom lib test sync test iconst invokespeci wec lib test sync integ init lib putfield util lib test aload util test sync test line test sync dup lcom wec util wec lib util test sync lcom test sync wec sync test sync return line constructor util test sync init group method line number method wec sync test sync aload lcom wec lib test sync getfield wec lib test lib util sync sync lib util dup lib util test sync getfield util test aastor method call lib test test integ wec lib group wec lib util sync test lcom wec lib util sync group call lib util sync link wec util sync group aload test test line getfield wec lib util test test wec util test integ integ lang object aload wec util test getfield wec util test sync lib sync invokevirtu wec lib util test sync ljava lang object lib sync true aload lib test sync getfield wec util test sync test lcom test integ ljava object lang invokevirtu java integ icmpn goto iconst lib sync assert aload lcom lib util test sync test line getfield util sync lcom wec util test sync invokestat ljava invokevirtu util test test lang object aload lcom wec lib util test sync getfield util sync test lcom wec util test sync wec test sync test object java lang integ lang integ int icmpn goto iconst wec util sync test assert sync test getfield util test sync lcom wec test test integ lib sync group iconst lcom wec util sync test getfield wec util sync test util integ util test sync test sync integ lcom group iconst line aload lcom wec util test test getfield wec util test sync test lcom lib sync sync invokevirtu lib test sync ljava lang object lang invokevirtu java icmpn iconst invokestat wec test sync assert aload util util test lcom wec integ integ ljava wec test sync test sync integ ljava iconst line lcom util test sync test wec sync lcom wec util test sync test sync wec lib sync test java lang invokevirtu java lang int icmpn iconst goto util assert line lib wec lcom wec test sync wec test sync test lang object checkcast lang java int icmpn iconst invokestat test test aload lcom lib test test line getfield wec test sync test lcom util test sync sync integ iconst integ ljava lang integ wec lib util sync integ line lib util sync test getfield util test test lcom util sync invokevirtu wec util test sync ljava lang object checkcast lang invokevirtu java integ int iconst invokestat wec lib util test assert wec util sync test wec test wec util test test sync invokevirtu wec sync integ ljava object checkcast lang integ invokevirtu java icmpn goto wec util test test assert true wec util test line getfield wec util wec lib util test sync test sync iconst invokestat java integ integ lib test integ object line aload lcom lib test test wec lib sync integ lib util test sync test ljava checkcast lang integ invokevirtu java lang integ icmpn iconst invokestat util test test iconst aload test test getfield wec util sync test lcom wec util sync test sync integ invokevirtu lib test test sync lang java invokevirtu int icmpn iconst invokestat wec util test test util test sync getfield wec lib test test lcom wec lib util sync test integ iconst anewarrai util group iconst aload wec test test util test test lib util test sync test integ invokevirtu lib util test sync test sync wec lcom util sync line wec lib wec sync integ invokevirtu wec test test sync integ lang lcom wec lib test sync getfield wec test test test lib test sync ljava lang acmpn goto iconst invokestat wec lib util sync test lcom line wec sync lcom wec test sync iconst anewarrai lib dup aload lcom wec test sync test wec lib util test test lib test wec util test test integ wec sync group iconst aload lib test wec util test sync lcom wec test sync test sync util test sync test object integ int iconst iconst test sync line lcom lib test getfield wec util test test lcom sync sync util test sync integ ljava checkcast integ invokevirtu java lang iconst sync test true aload wec util test line getfield lib test test lcom wec util test invokestat ljava lang lib test test sync integ ljava object bipush line aload lcom lib test test test lcom util sync sync lib test sync sync lang object checkcast java java lang int icmpn iconst test bipush lcom util sync getfield wec lib test lcom wec lib util sync test sync integ invokevirtu util sync test ljava lang lang java lang icmpn iconst wec lib util sync test bipush line aload lcom wec test sync test wec test sync sync test sync invokevirtu wec test sync sync integ ljava lang checkcast invokevirtu java lang icmpn iconst goto invokestat wec test assert bipush line aload wec sync wec util wec sync sync test test sync integ ljava checkcast integ invokevirtu goto wec lib test line wec lib test getfield lib wec sync sync integ invokevirtu wec test test sync ljava object integ lang integ icmpn iconst wec sync test assert true wec test sync test line wec lib util test lcom util sync test lib util sync sync integ lcom wec lib test test line wec lib util test test integ lang integ invokevirtu wec util sync test sync integ lang lcom wec util sync line getfield util sync test lcom lib util test sync integ java integ ljava integ invokevirtu lib util test integ ljava line aload lcom wec util sync getfield util test lcom test sync sync invokevirtu lib util sync test checkcast java int goto iconst wec sync iconst line lcom wec lib util test lib util test sync lcom wec test test integ invokevirtu test sync test ljava lang checkcast lang integ invokevirtu java lang integ int icmpn iconst wec sync test iconst aload lcom wec util test sync getfield wec sync util sync invokevirtu wec test sync integ object checkcast java lang lang integ icmpn goto invokestat util sync assert true iconst lcom wec util test getfield wec test test wec test integ util test sync test sync integ ljava lang checkcast java lang integ integ int iconst iconst sync true iconst line util test util test lcom util sync test sync integ invokevirtu wec lib test sync integ object java integ int icmpn iconst wec util test test aload lcom lib util test sync line getfield wec sync test lcom lib test sync invokevirtu util test sync test integ aload lib test getfield sync lcom sync iconst anewarrai util iconst wec test sync lib util test sync test lcom test sync test sync invokevirtu lib util sync link wec sync group lib util test sync test line lib util test test sync test invokestat lang integ lang integ invokevirtu util test sync sync integ ljava iconst wec test sync test util test test lcom wec lib test sync invokevirtu util test test integ ljava checkcast java integ invokevirtu lang int iconst invokestat util sync true iconst line aload test getfield util sync lcom wec lib util test test sync wec util test sync test integ object checkcast java lang integ invokevirtu java lang icmpn goto invokestat lib util test test assert true iconst aload util test sync lib integ invokevirtu integ lang integ lang integ icmpn iconst iconst wec lib true aload util sync test getfield util test lib util sync test integ util test sync sync integ ljava lang java lang invokevirtu goto invokestat util test line aload lib test sync test lib util test lcom lib util test sync sync integ wec util test sync ljava object invokevirtu java icmpn iconst invokestat lib util test test assert true execut wec lib util test test group test sync class util test sync test weav class weav build workspac metadata plugin file wec util wec uncheck test test wec wec test class test class class warn sync test class sync integ sync val val privat integ privat sync integ sync integ sync integ group call warn uncheck test group link link assert assert true assert true assert assert true assert true link true join loop link assert assert assert assert true assert true assert true unlink assert true assert true assert true assert unlink link assert true assert true assert true true
AspectJ,158412,1.0,0.5029412,1.0,pointcut declar declar error pointcut pointcut pointcut pointcut pointcut pointcut pointcut pointcut pointcut pointcut pointcut declar declar declar aspectj bind aspect member eclips refer bind
AspectJ,153845,2.0,0.31666666,0.5,gener problem signatur gener type
AspectJ,155972,1.0,0.37879774,1.0,constructor signatur constructor
AspectJ,155148,1.0,0.2542735,1.0,parent handler logger
AspectJ,149560,1.0,0.27485803,1.0,incorrect aspect fine decompil code object obj factori java kb ito monitor aspect ajc factori make sjp staticiniti factori obj make usermanag aspect factori make aspect aspect aspect ajc aspect ajc clinit call ajc post clinit creat bound
AspectJ,154332,1.0,0.50757575,1.0,annot handl java annot mr list warn recent retent equival marker aspect pointcut test declar deprec declar warn argz baz baz foo retent retent polici interfac
AspectJ,153535,2.0,0.18871343,0.5,interest becaus advic weav correctli java ltw java time weav type reflect signatur deleg
AspectJ,148219,1.0,0.5006766,1.0,report eclips eclips messag pointcut string arg call resourc messag paramet screenshot
AspectJ,152388,1.0,1.0,1.0,messag messag messag messag messag messag messag messag messag messag messag messag messag messag messag messag messag messag messag messag expect handler sourc type implement
AspectJ,152835,1.0,1.0,1.0,index bound eclips adapt util make locat context
AspectJ,152631,1.0,0.5090909,1.0,problem decp aspect cflow
AspectJ,151978,1.0,1.0,1.0,gener gener problem newsgroup thoma de tutori aspectj interfac interfac extend extend type implement object type
AspectJ,151673,1.0,1.0,1.0,weav bytecod strang advic woven code bytecod weav method snippet unknown method init lang athrow invokevirtu method athrow return target type javax finder jump return method return method athrow aload goto goto invokestat aspect return return code
AspectJ,151845,1.0,1.0,1.0,eclips sourc remov unnecessari migrat eclips eclips newli eclips sdk updat cdt web ee
AspectJ,150671,1.0,0.5006305,1.0,declar declar involv captur set reproduc privat public void foo fsm declar set set state field foo origin ajdt reproduc
AspectJ,148693,8.0,0.0625,0.125,woven org verifi pass verifi
AspectJ,148737,7.0,0.072215974,0.14285715,gener messag gener java gener weaver aspectj weaver iter java iter java iter java aspectj java weav issu suffer
AspectJ,148972,1.0,0.50793654,1.0,consist synthet method relationship isn
AspectJ,148727,1.0,0.5051546,1.0,aspect program break method synthet asp call devel synthet classpath java synthet error aspect undefi ned type asp println aspect devel synthet javac classpath classpath java java find symbol symbol aspect println aspect error vital call api method aspect ajc aj java devel synthet java call test integr tree
AspectJ,148911,5.0,0.2,0.2,eclips natur ad ad aspectj lang eclips intern type refer type bind refer type refer type aspectj intern resolv type refer java aspectj asm element formatt set element formatt asm element formatt gen label kind element formatt aspectj asm hierarchi visit hierarchi java eclips jdt intern method declar aspectj intern type declar travers type declar java intern travers alloc java eclips jdt intern ast local declar local declar aspectj jdt intern method declar method declar java aspectj eclips intern ast type declar declar aspectj eclips intern declar travers unit aspectj intern hierarchi intern hierarchi aspectj asm structur unit aspectj lookup factori finish unit intern aj aspectj intern aspectj jdt intern java aspectj eclips intern build aj build aspectj intern aspectj adapt adapt aspectj run build thrown
AspectJ,148388,12.0,0.083333336,0.083333336,weaver messag
