bugId,effectiveness,text,keywords
101685,1,unabl report item extens framework queri exist version birt framework enabl user defin report compon extend extens point org eclips birt report design ui report item ui org eclips birt report design model report item model org eclips birt report engin report item present engin exist problem render item report view framework method api invok queri defin report specif org eclips birt report engin executor extend item executor method call execut pleas refer code snippet method invok user view report call present peer creat content object report item present item present extens manag instanc creat present item tag item present null item present set model object handl item present set report queri extend item design item queri item present set resolut item present set local context local item present set support imag format gif png jpg bmp item present set output format emitt output format gener statu null item present deseri byte arrai input stream gener statu object output null row set row set null row set execut queri item row set null output item present row set row set catch birt logger log level messag context add engin messag constant extend item render error string handl extens null nl nl output null int type item present output type handl item content item emitt content type output item present finish catch throwabl logger log level error nl context add engin messag constant extend item render error string handl extens null nl nl final close queri row set row set queri exist method call output content report item present base anywher framework method similar method queri extend item executor modifi handl case,extend item executor handl
101751,1,enhanc imagehandl interfac full custom birt imag handl mechan birt store temp chart imag directori viewer assum imag access static resourc bypass applic server achiev gener chart imag url point imag directli war deploy environ imag directori longer web applic becaus web app instal directori found modifi mechan imag directori hard code directori retriev real path call becaus imag longer store web app access directli url engin propos solut enhanc imag handler store imag return imag web applic viewer set imag handler engin write imag viewer refer imah handler call function retriev imag send back client base url imag handler enhanc default imag handler implement,imag directori directori retriev real path call
101806,1,chart axi label background displai properli layout view descript chart axi label background displai properli layout view step reproduc open attach design file axi label background layout view preview expect result displai consist result screen shot,chart axi background displai properli view axi displai properli view step reproduc axi background displai
101810,1,filter oper date time work descript oper date time work step reproduc jdbc data set set filter date time oper result oper date time data return preview page oper date time wrong data return expect result oper date time work,work oper step reproduc data date oper result preview oper date data result
101821,1,time edit properti properti sheet caus sheet collaps top level descript time edit properti properti sheet caus sheet collaps top level step reproduc blank report insert grid item transfer properti sheet select grid item expand properti click border bottom color blue expect result conveni modifi properti result properti sheet collaps top level expand modif,time edit properti top level reproduc report grid transfer properti select grid click expect properti level
101827,1,process written error log error messag pop warn user descrption step reproduc chart dialog data axi click seri group kei format button format spcifier dialog choos advanc type text click button result thrown expect result process written error log error messag pop warn user stack trace java lang number format input string xcsdf java lang number format input string number format java java lang float decim read java format string float decim java java lang doubl doubl java org eclips birt chart ui swt composit format composit build format sp ecifi format composit java org eclips birt chart ui swt composit format composit format spec ifier format composit java org eclips birt chart ui swt composit format dialog widget select format dialog java org eclips swt widget type listen handl event type listen java org eclips swt widget event tabl send event event tabl java org eclips swt widget widget send event widget java org eclips swt widget displai run defer event displai java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run ui workbench java org eclips ui intern workbench creat run workbench workbench java org eclips ui platform ui creat run workbench platform ui java org eclips ui intern id id applic run id applic java org eclips core intern runtim platform activ run platform activ java org eclips core runtim adaptor eclips starter run eclips starter java org eclips core runtim adaptor eclips starter run eclips starter java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java,step reproduc chart axi group format button format spcifier advanc click button result expect result trace java lang number format string java lang number format input string java lang decim format float decim java doubl birt composit composit format sp java birt chart composit composit format ifier format composit chart composit dialog select format java widget listen listen eclips event tabl event event tabl java eclips widget event widget java displai run event displai widget read dispatch displai java eclips ui workbench run event loop java ui workbench run ui ui intern creat workbench java eclips ui ui creat run workbench platform intern id applic java eclips intern activ platform java eclips core runtim starter java eclips starter java reflect nativ invok method reflect nativ accessor accessor java reflect deleg method impl impl java lang method invok method java core launcher main basic java java launcher java
101838,1,maximum number row data set preview doesn work script data sourc descript maximum number row data set preview doesn work script data sourc step reproduc creat script data sourc creat relat data set set maximum number row prefer expect result work set result maximum number row set doesn effect,reproduc
101856,1,select list filter doesn work correctli express filter boolean type descript select list filter doesn work correctli express filter boolean type step reproduc blank report creat data sourc dataset add comput column aa true insert list bind dataset drag data item list detail add filter list select row aa express select equal oper click select select true click save preview expect result error result error messag error report page error list null error data engin data convers error time detail error data type convers invalid data type found condit express invalid data type found condit express delet doubl quotat mark make preview succe,list work doesn express type step blank creat add bind data item list detail filter select aa express result result error error report page list engin error error convers invalid type express found express succe
102131,1,support extens aggreg function dte provied buildin aggreg function meet user requir solut extens point area user write busi logic awar aggreg function note birt chart engin defin extens point aggreat function,support provied buildin solut area user busi awar engin function
102455,1,pie chart round creat pie chart report design pie chart oval perfectli round default,pie chart creat pie chart chart
102498,1,script execut perform problem test suitabl birt report engin ibm seri unexpectedli poor perform encount appar simpl chart report attach bug report bit profil tptp caus appar method call stack caus perform problem org eclips birt data engin executor cach result set init org eclips birt data engin executor cach result set copi filter data row object org eclips birt data engin executor cach result set process fetch event result object org eclips birt data engin impl filter row process result object org eclips birt data engin script script eval util eval expr base express context scriptabl string int org eclips birt data engin script script eval util evalu js expr context scriptabl string string int org eclips birt data engin script script eval util evalu js script context scriptabl string string int org mozilla javascript context evalu string scriptabl string string int object case rhino compil javascript string optim java class implement script run compil script class execut class instanc thrown cost time pars class gener class load simpl attach case uniqu script run method javascript implement class gener due number time script evalu code execut script unclear path evalu string call cach compil script result rhino execut compil script class org eclips birt data engin impl compil express subclass show birt team understand compil reus part system obvious approach fix problem architectur sound approach filter row abstractli implement org eclips birt data engin odi result object event compil cach script object evalu string unclear limit knowledg code widespread problem birt codebas work implement simpler eleg solut build recent cach script eval util cach recent script evalu base text script test perform improv gain cach compil script naiv made evalu js script method compil cach string evalu privat static object evalu js script context cx scriptabl scope string script text string sourc int line throw data object result null script script script script cach script text script null script cx compil string script text sourc line null script cach put script text script result script exec cx scope result cx evalu string scope script text sourc line null rhino process incorrect express error thrown undefin instanc return return null result instanceof undefin throw script text valid express return null catch rhino rethrow js eval script text sourc line return convert nativ obj java obj result show signific improv attach report render time minut window ghz window seri seri load reload huge impact touch render chart reload report naiv implement account fact grow script cach prove cach result lru similar signific posit impact pleas perform fix architectur sound approach timefram lru cach good choic implement pleas,result throw script text
102511,1,enhanc highlight support band highlight featur creat band report result messi report recreat creat simpl tabular report design select detail row highlight tab properti editor view add highlight set condit row equal set format highlight grai background color report preview altern row background color cell issu background cell contigu space cell background cell null background color situat highlight appli row appli cell manual set background detail row grai effect,highlight band
102516,1,jdbc data set editor load tabl column demand,jdbc data set editor tabl column demand
102623,1,imag refresh import descript imag refresh import step reproduc import imag imag jpg layout view delet imag file outlin imag renam imag jpg imag jpg import imag jpg layout expect result imag displai result origin imag displai,imag refresh imag imag imag file outlin imag
102975,10,visibl hyperlink properti set grai multipl element select descript visibl hyperlink properti set grai multipl element select step reproduc select label set visibl hyperlink properti result grai edit,properti element properti element label result
103106,2,gener incompat fop file bug origin thread eclips birt newsgroup configur birt run render task fo render option option tailor fop option set true gener fo file test report fo convert pdf fop command line error occur hand modifi fo file remov text transform word space letter space tag file remov error class cast remain fop fop fop bat fo test report fo print debug input mode debug fo debug fo input file test report fo debug output mode debug print directli debug option debug user configur file default debug debug mode debug dump configur debug quiet mode info org apach xerc parser sax parser sax parser info base directori file fop fop info fop info org apach xerc parser sax parser sax parser info build format object tree info set font error properti text transform implement error error letter space properti org apach fop fo expr properti convers defin error properti word space implement error properti text transform implement error error letter space properti org apach fop fo expr properti convers defin error properti word space implement info error null org apach fop app fop org apach fop app print starter run print starter java org apach fop app fop main fop java java lang class cast org apach fop fo flow block layout block java org apach fop fo flow block layout block java org apach fop fo flow abstract flow layout abstract flow java org apach fop fo flow abstract flow layout abstract flow java org apach fop fo pagin page sequenc make page page sequenc java org apach fop fo pagin page sequenc format page sequenc java org apach fop app stream render render stream render java org apach fop fo fo tree builder end element fo tree builder java org apach xerc parser abstract sax parser end element unknown sourc org apach xerc impl xmln document scanner impl scan end element unknown sourc org apach xerc impl xml document fragment scanner impl fragment content dispatch dispatch unknown sourc org apach xerc impl xml document fragment scanner impl scan document unknown sourc org apach xerc parser dtd configur pars unknown sourc org apach xerc parser dtd configur pars unknown sourc org apach xerc parser xml parser pars unknown sourc org apach xerc parser abstract sax parser pars unknown sourc org apach fop app driver render driver java org apach fop app print starter run print starter java org apach fop app fop main fop java java lang class cast org apach fop fo flow block layout block java org apach fop fo flow block layout block java org apach fop fo flow abstract flow layout abstract flow java org apach fop fo flow abstract flow layout abstract flow java org apach fop fo pagin page sequenc make page page sequenc java org apach fop fo pagin page sequenc format page sequenc java org apach fop app stream render render stream render java org apach fop fo fo tree builder end element fo tree builder java org apach xerc parser abstract sax parser end element unknown sourc org apach xerc impl xmln document scanner impl scan end element unknown sourc org apach xerc impl xml document fragment scanner impl fragment content dispatch dispatch unknown sourc org apach xerc impl xml document fragment scanner impl scan document unknown sourc org apach xerc parser dtd configur pars unknown sourc org apach xerc parser dtd configur pars unknown sourc org apach xerc parser xml parser pars unknown sourc org apach xerc parser abstract sax parser pars unknown sourc org apach fop app driver render driver java org apach fop app print starter run print starter java org apach fop app fop main fop java,gener fop file thread eclips birt configur birt run render task fo render option option tailor fop option set
103129,1,regress code editor show select dataset code select transfer code editor descript code editor show select dataset code select transfer code editor step reproduc select exist dataset click code layout code editor expect result code dataset show result code dataset doesn show,code select select step reproduc exist editor
103134,1,paramt default input string system throw step insert paramet default input abc drag paramet layout preview result system throw expect result system preivew paramet default,step paramet default abc paramet
103135,1,regress comput column dataset filter caus dataset filter invalid descript comput column dataset filter caus dataset filter invalid step reproduc comput column data set editor aa set filter data set aa renam aa bb click filter click preview result expect result error messag result error messag preview displai regress test build,column data set aa set data set aa renam aa result result messag result messag
103291,1,group kei doesn support input text descript group kei doesn support input text step reproduc add tabl bind data set add group tabl enter row group textbox save preview expect result result error occur becaus group kei ad string express,group input text
103292,1,error messag group kei dismatch interv descript error messag group kei dismatch interv step reproduc add tabl bind data set add goup group kei doubl type select interv hour rang save preview expect result error messag show unmatch type result error messag,error messag group kei error messag dismatch interv reproduc set goup group kei doubl select save expect error type result error
103447,1,set string chart data type preview displai friendli descript set string chart data type preview displai friendli step reproduc creat chart set axi axi data type string preview expect result error messag result strang chart displai correctli,set chart data set chart data type set data string result result chart
103449,1,log birt extens load detail inform engin return error org eclips birt report engin api engin output format html support find detail inform log file potenti applic develop version birt instal plugin version set birt home configur variabl incorrectli birt log detail infom log file log load plugin plugin match plugin xml file log,extens load detail engin eclips engin engin output format support potenti version instal configur birt log load match
103453,1,scale datetim type chart builder doesn work descript scale datetim type chart builder doesn work step reproduc data axi set type date time set scale step unit hour preview result doesn work,chart builder descript type chart builder data axi set date time set
103613,1,link chart paramet caus error null param reach chart embed group link singl paramet datatyp string group subgroup group data group paramet chart data group error messag error report page error chart null error data engin null default param time detail default input paramet null error error extend item render error time detail problem render chart extend item data set bound chart return row common expect occur rais error queri skip,data error messag error report error chart error data param time paramet error error extend item render error time render chart extend item data bound chart return row
103963,10,data seri pop friendli error messag remind descript data seri pop friendli error messag remind step reproduc creat chart set data select column data preview result doesn friendli error messag,seri messag remind reproduc creat chart set
103982,1,data engin core data convert paramet step reproduc obtain latest version engin model data irad extract relat eclips workspac set project engin project program argument scalarparamet datetim dataset xml vm argument set dbirt home workspac xmx ea click run button expect result error output result jul pm org eclips birt report engin data dte dte data engin execut convert paramet jun gmt type class java util date date org eclips birt data engin core data convert paramet jun gmt type class java util date date org eclips birt data engin executor data sourc queri convert data sourc queri java org eclips birt data engin executor data sourc queri add paramet hint data sourc queri java org eclips birt data engin executor data sourc queri prepar data sourc queri java org eclips birt data engin impl prepar extend ds queri extend ds queri execut prepar odi queri prepar extend ds queri java org eclips birt data engin impl prepar queri executor prepar execut prepar queri java org eclips birt data engin impl prepar queri executor access prepar queri java org eclips birt data engin impl prepar queri prepar prepar queri java org eclips birt data engin impl prepar data sourc queri execut prepar data sourc queri java org eclips birt report engin data dte dte data engin execut dte data engin java org eclips birt report engin executor report item executor open result set report item executor java org eclips birt report engin executor tabl item executor execut tabl item executor java org eclips birt report engin executor report executor visitor visit tabl item report executor visitor java org eclips birt report engin ir tabl item design accept tabl item design java org eclips birt report engin executor report executor execut report executor java org eclips birt report engin api impl run render task run run render task java org eclips birt report engin api report runner execut report report runner java org eclips birt report engin api report runner execut report runner java org eclips birt report engin api report runner main report runner java caus org eclips birt core birt date org eclips birt core data data type util date data type util java org eclips birt core data data type util date data type util java org eclips birt core data data type util date data type util java org eclips birt data engin executor data sourc queri convert data sourc queri java,core convert data set set run result error result jul eclips birt report dte jun gmt class date date eclips birt data convert paramet class java date date eclips birt sourc queri eclips birt hint data sourc java eclips birt data data sourc sourc ds java eclips birt eclips birt data java item item executor visitor birt engin report run birt report execut report api report eclips birt core date eclips birt core data type util date util java birt core data type date type util core data data type date data type java data convert data
104180,1,spm null point thrown data sourc edit data set builder descript null point thrown data sourc edit data set builder step reproduc dataset edit data set builder data sourc mysql sybas data sourc base datadirect driver click queri input queri text expect result error result java lang null pointer org eclips birt report data oda jdbc ui editor sql data set editor page popul av ailabl db object sql data set editor page java org eclips birt report data oda jdbc ui editor sql data set editor page refresh pag sql data set editor page java org eclips birt report data oda jdbc ui editor sql data set editor page page activa ted sql data set editor page java org eclips birt report design ui dialog properti abstract properti dialog sh ow page abstract properti dialog java org eclips birt report design ui dialog properti abstract properti dialog sh ow select page abstract properti dialog java org eclips birt report design ui dialog properti abstract properti dialog ac cess abstract properti dialog java org eclips birt report design ui dialog properti abstract properti dialog run abstract properti dialog java org eclips swt custom busi show busi java org eclips birt report design ui dialog properti abstract properti dialog select abstract properti dialog java org eclips jface viewer viewer run viewer java org eclips core intern runtim intern platform run intern platform java org eclips core runtim platform run platform java org eclips ui intern face util run face util java org eclips jface util safe runnabl run safe runnabl java org eclips jface viewer viewer fire select viewer java org eclips jface viewer structur viewer updat select structur viewer java org eclips jface viewer structur viewer handl select structur viewer java org eclips jface viewer structur viewer widget select structur viewer java org eclips jface util open strategi fire select event open strategi java org eclips jface util open strategi access open strategi java org eclips jface util open strategi handl event open strategi java org eclips swt widget event tabl send event event tabl java org eclips swt widget widget send event widget java org eclips swt widget displai run defer event displai java org eclips swt widget displai read dispatch displai java org eclips jface window window run event loop window java org eclips jface window window open window java org eclips birt report design intern ui dialog base dialog open base dialog java org eclips birt report design ui action data set action edit data set data set action java org eclips birt report design ui action data set action run data set action java org eclips jface action action run event action java org eclips jface action action contribut item handl widget select action contribut item java org eclips jface action action contribut item access action contribut item java org eclips jface action action contribut item handl event action contribut item java org eclips swt widget event tabl send event event tabl java org eclips swt widget widget send event widget java org eclips swt widget displai run defer event displai java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run ui workbench java org eclips ui intern workbench creat run workbench workbench java org eclips ui platform ui creat run workbench platform ui java org eclips ui intern id id applic run id applic java org eclips core intern runtim platform activ run platform activ java org eclips core runtim adaptor eclips starter run eclips starter java org eclips core runtim adaptor eclips starter run eclips starter java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org eclips core launcher main invok framework main java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java test build,result java eclips birt report data oda jdbc ui editor sql data set editor page db sql data set editor page java eclips birt report data oda jdbc ui editor sql data set editor page refresh sql data set editor page java eclips birt report data oda jdbc ui editor sql data set editor page page sql data set editor page java eclips birt report design ui dialog properti abstract properti dialog sh ow page abstract properti dialog java eclips birt report design ui dialog properti abstract properti dialog sh ow select page abstract properti dialog java eclips birt report design ui dialog properti abstract properti dialog cess abstract properti dialog java eclips birt report design ui dialog properti abstract properti dialog
104182,1,linux appli filter button displai complet descript appli filter button displai complet linux platform step reproduc creat data sourc data set edit data set appli filter button queri tab edit data set dialog result appli filter button displai complet linux platform expect result appli filter button displai complet,linux filter displai filter button linux platform reproduc sourc set data set filter button queri set result filter button displai linux result filter displai
104197,1,type size chart builder won disabl uncheck marker visibl descript step reproduc drag chart layout view select seri attribut tab checkbox marker visibl uncheck won disabl enabl type size panel result uncheck marker visibl type size panel disabl expect result uncheck marker visibl type size panel disabl,type chart builder disabl uncheck marker visibl chart layout
104204,1,spm test connect fail connect birt derbi sampl db descript test connect fail connect birt derbi sampl db step reproduc data sourc driver class org apach derbi jdbc embed driver apach derbi embed driver databas url jdbc derbi jar spm test design eclips plugin org eclips birt report data oda sampledb db birt sampl jar birt sampl click test connect expect result connect succe result connect fail dataset creat correctli dataset preview succe,fail connect birt fail step data class jdbc driver jar design eclips eclips oda birt birt click test connect succe connect fail dataset creat correctli preview
104239,1,problem ve ad text item run problem tag format html var test error error report page error invalid javascript express null express null empti express null empti rom spec error format html string span style red format span error report page error invalid javascript express string miss statement miss statement,text tag test error error html span span error error javascript
104248,6,axi type chart dialog displai local languag axi type linear logarithm text date time displai local languag text found properti file,axi type chart local axi date displai local
104339,1,spm jdbc driver jar hasn copi viewer packag add driver jar file manag driver redhat linux ws descript jdbc driver jar hasn copi viewer packag add driver jar file manag driver step reproduc click manag driver add driver expect result jar file copi jdbc packag viewer packag result copi jdbc packag viewer packag,jdbc driver jar copi viewer packag add driver jar file manag driver
104397,1,jdbc data set editor show empti system schema recent enhanc jdbc data set editor dev build introduc unintend side effect schema browser show empti system schema build queri regress final attach screenshot shown creat sampl db data set note item pane show larg number empti system schema app sy syscat previous final build classicmodel schema shown preserv behavior,shown creat db data set
104450,1,plot background set data set bind lost step drag chart layout set data dataset seri seri set imag plot background click result data set bind lost expect result data set word correctli,background dataset set imag background
104578,1,german label truncat manag jdbc driver dialog german labl add restor button manag jdbc driver dialog truncat pleas check attach bitmap file detail,label manag jdbc add restor button jdbc driver dialog pleas
104592,1,spanish label edit paramet truncat spanish translat select edit paramet truncat pleas check attach bitmap file detail set default button truncat duplic,select edit paramet set button duplic
104599,8,report properti comment page displai korean local report properti comment page displai korean local pleas check attach bitmap file detail reproduc start eclips nl ko kr option creat report open report properti select descript descript page displai select comment note descript comment word korean,page page creat page select
104616,1,sql statement paramet edit data set queri creat data sourc data set input queri select dbo account dbo account account id select paramet tab paramet creat delet paramet queri fail return queri tab,statement paramet data set queri
104627,1,long axi titl caus chart preview fail descript long axi titl caus chart preview fail step reproduc copi line text axi titl preview won return chart result error report page error chart null error error extend item render error time detail problem render chart extend item rb length string pass text layout constructor rb length string pass text layout constructor length string pass text layout constructor displai html page preview expect result long titl caus chart preview fail,caus caus chart step reproduc line titl chart chart extend render problem render chart string length string expect caus chart
104630,1,column icon don show connect derbi databas step reproduc project report data explor view data sourc connect derbi databas driver class ibm db jcc db driver databas url jdbc db spmdb gui user root password root set data sourc creat dataset edit data set data set window select queri avaiabl item sector expand data sourc click relat icon expect result tabl icon column icon show result column icon don show,column icon show connect
104757,1,java lang illeg argument index bound thrown delet sql statement queri page descript step reproduc data set preview page queri page delet sql statement preview page result java lang illeg argument index bound thrown expect result thrown stack trace java lang illeg argument index bound org eclips swt swt error swt java org eclips swt swt error swt java org eclips swt swt error swt java org eclips swt custom style text set select rang style text java org eclips swt custom style text set select style text java org eclips birt report data oda jdbc ui editor sql data set editor page prepar ui sql data set editor page java org eclips birt report data oda jdbc ui editor sql data set editor page page activ sql data set editor page java org eclips birt report design ui dialog properti abstract properti dialog page abstract properti dialog java org eclips birt report design ui dialog properti abstract properti dialog select page abstract properti dialog java org eclips birt report design ui dialog properti abstract properti dialog ccess abstract properti dialog java org eclips birt report design ui dialog properti abstract properti dialog run abstract properti dialog java org eclips swt custom busi show busi java org eclips birt report design ui dialog properti abstract properti dialog select abstract properti dialog java org eclips jface viewer viewer run viewer java org eclips core intern runtim intern platform run intern platform java org eclips core runtim platform run platform java org eclips jface viewer viewer fire select viewer java org eclips jface viewer structur viewer updat select structur viewer java org eclips jface viewer structur viewer handl select structur viewer java org eclips jface viewer structur viewer widget select structur viewer java org eclips jface util open strategi fire select event open strategi java org eclips jface util open strategi access open strategi java org eclips jface util open strategi handl event open strategi java org eclips swt widget event tabl send event event tabl java org eclips swt widget widget send event widget java org eclips swt widget displai run defer event displai java org eclips swt widget displai read dispatch displai java org eclips jface window window run event loop window java org eclips jface window window open window java org eclips birt report design intern ui dialog base dialog open base dialog java org eclips birt report design ui action data set action edit data set data set action java org eclips birt report design ui action data set action run data set action java org eclips jface action action run event action java org eclips jface action action contribut item handl widget select action contribut item java org eclips jface action action contribut item access action contribut item java org eclips jface action action contribut item handl event action contribut item java org eclips swt widget event tabl send event event tabl java org eclips swt widget widget send event widget java org eclips swt widget displai run defer event displai java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run ui workbench java org eclips ui intern workbench creat run workbench workbench java org eclips ui platform ui creat run workbench platform ui java org eclips ui intern id id applic run id applic java org eclips core intern runtim platform activ run platform activ java org eclips core runtim adaptor eclips starter run eclips starter java org eclips core runtim adaptor eclips starter run eclips starter java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java,illeg thrown sql statement reproduc data preview page delet sql preview page lang bound thrown expect result java lang index java error java eclips error custom style text set select rang style text java style text select style birt report jdbc sql editor prepar sql set editor java birt jdbc data set editor sql set editor java eclips birt dialog abstract properti properti java report design ui properti dialog page dialog design ui dialog abstract properti java eclips birt ui properti dialog viewer viewer java core intern intern platform run java eclips core platform run java eclips viewer fire select viewer eclips viewer viewer strategi event open strategi eclips tabl eclips event run java ui birt java platform java activ eclips core method reflect launcher main main main java
104760,1,ctrl doesn work label content layout view descript ctrl doesn work label content layout view step reproduc add label fill content press ctrl edit content result doesn work,label label reproduc add label edit doesn
104986,1,backgound imag absolut path chart absolut path backgournd imag caus design unus environ expect background imag defind multipl report design uri absolut path file path embed imag encod imag data,chart path backgournd imag unus background imag defind
105120,1,data set return variabl defin data sourc detail preview doesn return data set variabl defin data sourc step reproduc defin script data sourc open function refer data set variabl edit preview script data set result data set return won expect result preview return data set variabl defin data sourc,data doesn data variabl data sourc reproduc defin script open function refer data data set set return expect result return data set data sourc
105129,1,correct context menu express builder displai eclips detail correct context menu ib express builder displai step reproduc open express builder click mous result editor undo label editor redo label editor cut label editor copi label editor past label editor select label displai context menu context menu displai eclips wrong eclips expect result express context menu displai,correct context express eclips correct context menu ib express builder displai reproduc click mous editor label cut label editor label editor select displai context eclips context menu displai
105277,1,nativ java object return script data set print org mozilla javascript nativ java object world script dataset open packag world count fetch count row column string count return true return fals method return string,nativ java object return script data
105305,1,font size chart builder displai complet descript font size chart builder displai complet screen captur,screen
106141,1,sql edit window level access birt sampl db field column descript sql edit window level access birt sampl db field column step reproduc sampl data sourc birt sampl db dataset queri editor input tabl enter expect result tabl column list result work jdbc datasourc relat bug,sql edit window level access sampl db column
106269,1,set background imag style eclips gef emo sdo sdk birt gtk debian linux open report editor report layout tab click report choos style add style choos background list left click brows file chooser dialog open filter call swt imag gif jpeg png ico bmp navig directori png imag displai file dialog creat filter pattern,png imag file dialog filter
106287,1,ad path creat report caus directori exist school psycholog report gener report append test directori field school psycholog report test unexpect intern occur pleas log detail plug eclips org plug birt design ui plug id org eclips birt report design ui version error code error gui invok unexpect error messag caus java lang null pointer work creat directori manual instal birt time emf gef run phome repeat,plug plug design ui plug id report design ui version error error gui error pointer creat
106425,1,percent doesn work properli height properti imag chart item descript percent doesn work properli height properti imag chart item step reproduc insert chart set width height chart builder modifi attribut click insert imag set width expect result work result chart item width height back default imag shrink small size layout viewer,properli imag item percent height imag step reproduc set height builder imag set width work chart item width height imag size layout
